Tournament,Stage,Match Type,Match Name,Map,Round Number,Team,Loadout Value,Remaining Credits,Type,Outcome
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,10,100 Thieves,,12.4k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,11,G2 Esports,,8.5k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,11,100 Thieves,,6.4k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,12,G2 Esports,,13.3k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,12,100 Thieves,,0.4k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,13,G2 Esports,,0.2k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,13,100 Thieves,,0.3k,Eco: 0-5k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,14,G2 Esports,,8.5k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,14,100 Thieves,,2.4k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,15,G2 Esports,,0.9k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,15,100 Thieves,,15.6k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,16,G2 Esports,,8.7k,Semi-eco: 5-10k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,16,100 Thieves,,17.0k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,17,G2 Esports,,10.9k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,17,100 Thieves,,15.5k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,18,G2 Esports,,10.6k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,18,100 Thieves,,18.1k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,19,G2 Esports,,3.0k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,19,100 Thieves,,27.8k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,20,G2 Esports,,7.7k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,20,100 Thieves,,15.1k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,21,G2 Esports,,7.8k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,21,100 Thieves,,24.5k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,22,G2 Esports,,5.7k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,22,100 Thieves,,12.7k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,23,G2 Esports,,14.0k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,23,100 Thieves,,7.7k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,24,G2 Esports,,1.2k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Bind,24,100 Thieves,,7.3k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,1,G2 Esports,,0.1k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,1,100 Thieves,,0.3k,Eco: 0-5k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,2,G2 Esports,,9.2k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,2,100 Thieves,,0.9k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,3,G2 Esports,,0.4k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,3,100 Thieves,,12.8k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,4,G2 Esports,,11.6k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,4,100 Thieves,,6.6k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,5,G2 Esports,,2.6k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,5,100 Thieves,,6.1k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,6,G2 Esports,,7.8k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,6,100 Thieves,,16.0k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,7,G2 Esports,,2.1k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,7,100 Thieves,,16.7k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,8,G2 Esports,,7.4k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,8,100 Thieves,,22.9k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,9,G2 Esports,,1.5k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,9,100 Thieves,,26.0k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,10,G2 Esports,,7.0k,Semi-eco: 5-10k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,10,100 Thieves,,30.1k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,11,G2 Esports,,0.8k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,11,100 Thieves,,30.9k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,12,G2 Esports,,0.9k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,12,100 Thieves,,24.1k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,13,G2 Esports,,0.3k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,13,100 Thieves,,0.4k,Eco: 0-5k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,14,G2 Esports,,0.5k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,14,100 Thieves,,1.1k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,15,G2 Esports,,3.1k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,15,100 Thieves,,10.3k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,16,G2 Esports,,8.2k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Corrode,16,100 Thieves,,1.4k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,1,G2 Esports,,0.2k,Eco: 0-5k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,1,100 Thieves,,0.4k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,2,G2 Esports,,5.6k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,2,100 Thieves,,8.5k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,3,G2 Esports,,11.9k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,3,100 Thieves,,2.4k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,4,G2 Esports,,12.4k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,4,100 Thieves,,1.9k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,5,G2 Esports,,10.6k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,5,100 Thieves,,11.1k,Semi-eco: 5-10k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,6,G2 Esports,,15.9k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,6,100 Thieves,,5.0k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,7,G2 Esports,,5.8k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,7,100 Thieves,,9.1k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,8,G2 Esports,,6.7k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,8,100 Thieves,,13.2k,Semi-eco: 5-10k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,9,G2 Esports,,8.6k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,9,100 Thieves,,4.7k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,10,G2 Esports,,10.0k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,10,100 Thieves,,2.6k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,11,G2 Esports,,7.6k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,11,100 Thieves,,12.5k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,12,G2 Esports,,9.6k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,12,100 Thieves,,0.4k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,13,G2 Esports,,0.1k,Eco: 0-5k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,13,100 Thieves,,0.4k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,14,G2 Esports,,0.9k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,14,100 Thieves,,0.4k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,15,G2 Esports,,7.4k,Eco: 0-5k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,15,100 Thieves,,2.4k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,16,G2 Esports,,3.9k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,16,100 Thieves,,0.7k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,17,G2 Esports,,9.0k,Semi-eco: 5-10k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,17,100 Thieves,,3.6k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,18,G2 Esports,,2.0k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,18,100 Thieves,,9.3k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,19,G2 Esports,,10.2k,Semi-eco: 5-10k,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,19,100 Thieves,,17.8k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,20,G2 Esports,,3.1k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,20,100 Thieves,,22.0k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,21,G2 Esports,,8.0k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports vs 100 Thieves,Split,21,100 Thieves,,21.4k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,1,LOUD,,0.2k,Eco: 0-5k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,1,100 Thieves,,0.2k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,2,LOUD,,0.7k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,2,100 Thieves,,8.2k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,3,LOUD,,13.1k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,3,100 Thieves,,0.3k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,4,LOUD,,0.9k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,4,100 Thieves,,3.3k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,5,LOUD,,5.0k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,5,100 Thieves,,10.5k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,6,LOUD,,11.2k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,6,100 Thieves,,4.7k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,7,LOUD,,3.6k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,7,100 Thieves,,14.2k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,8,LOUD,,7.2k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,8,100 Thieves,,12.7k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,9,LOUD,,0.7k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,9,100 Thieves,,10.7k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,10,LOUD,,7.5k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,10,100 Thieves,,5.1k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,11,LOUD,,5.2k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,11,100 Thieves,,17.1k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,12,LOUD,,2.8k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,12,100 Thieves,,6.3k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,13,LOUD,,0.3k,Eco: 0-5k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,13,100 Thieves,,0.2k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,14,LOUD,,3.4k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,14,100 Thieves,,8.5k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,15,LOUD,,13.0k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,15,100 Thieves,,2.4k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,16,LOUD,,2.2k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,16,100 Thieves,,8.3k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,17,LOUD,,7.8k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,17,100 Thieves,,12.3k,Semi-eco: 5-10k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,18,LOUD,,10.1k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,18,100 Thieves,,3.2k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,19,LOUD,,1.9k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,19,100 Thieves,,9.2k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,20,LOUD,,7.9k,Semi-eco: 5-10k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,20,100 Thieves,,12.3k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,21,LOUD,,3.7k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,21,100 Thieves,,11.4k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,22,LOUD,,2.3k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,22,100 Thieves,,11.6k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,23,LOUD,,3.0k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,23,100 Thieves,,1.4k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,24,LOUD,,0.8k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Breeze,24,100 Thieves,,9.5k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,1,LOUD,,0.2k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,1,100 Thieves,,0.2k,Eco: 0-5k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,2,LOUD,,10.5k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,2,100 Thieves,,0.5k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,3,LOUD,,0.2k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,3,100 Thieves,,13.1k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,4,LOUD,,8.0k,Semi-eco: 5-10k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,4,100 Thieves,,9.7k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,5,LOUD,,2.1k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,5,100 Thieves,,9.6k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,6,LOUD,,12.2k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,6,100 Thieves,,4.5k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,7,LOUD,,8.5k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,7,100 Thieves,,10.8k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,8,LOUD,,3.4k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,8,100 Thieves,,15.9k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,9,LOUD,,14.6k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,9,100 Thieves,,9.0k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,10,LOUD,,7.5k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,10,100 Thieves,,15.9k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,11,LOUD,,8.5k,Semi-buy: 10-20k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,11,100 Thieves,,16.3k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,12,LOUD,,1.4k,Full buy: 20k+,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,12,100 Thieves,,21.3k,Full buy: 20k+,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,13,LOUD,,0.4k,Eco: 0-5k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,13,100 Thieves,,0.3k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,14,LOUD,,1.4k,Semi-buy: 10-20k,Win
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,14,100 Thieves,,8.7k,Eco: 0-5k,Loss
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD vs 100 Thieves,Bind,15,LOUD,,13.0k,Semi-buy: 10-20k,Loss
