Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Haven,Natus Vincere,Shao,sova,,,,,1,,,,,45,5,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Haven,Natus Vincere,Filu,yoru,4,1,,,,,,,,45,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Haven,Natus Vincere,sociablEE,omen,3,1,,,,,,,,51,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Haven,Natus Vincere,Ruxic,viper,,2,,,,,,,,37,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Haven,Natus Vincere,hiro,killjoy,4,1,,,,,,,,62,0,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Split,Team Heretics,Boo,omen,,,,,,,,,,31,4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Split,Team Heretics,RieNs,fade,1,,,,,,,,,28,1,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Split,Team Heretics,Wo0t,yoru,1,2,,,,,,,,51,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Split,Team Heretics,benjyfishy,viper,1,2,,,,1,,,,46,0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Split,Team Heretics,ComeBack,raze,2,1,,,,,,,,50,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Split,Natus Vincere,Shao,omen,,,,,,,,,,34,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Split,Natus Vincere,Filu,raze,1,1,,,,,,,,84,1,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Split,Natus Vincere,sociablEE,skye,4,,,,,,,,,72,4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Split,Natus Vincere,Ruxic,chamber,3,1,,,1,,,,,48,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Heretics vs Natus Vincere,Split,Natus Vincere,hiro,viper,4,2,,,1,,,,,77,0,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,All Maps,GIANTX,Cloud,"skye, sova",4,1,,,,,,,,39,10,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,All Maps,GIANTX,grubinho,"astra, brimstone",3,2,2,,,,,,,52,3,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,All Maps,GIANTX,Flickless,"kayo, viper",5,3,,,,1,,,,62,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,All Maps,GIANTX,ara,"neon, raze",6,,,,1,,,,,34,4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,All Maps,GIANTX,westside,"killjoy, sage",2,3,,,,1,,,,42,4,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,All Maps,Gentle Mates,starxo,fade,7,2,,1,,,,,,64,4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,All Maps,Gentle Mates,GLYPH,astra,7,,,,,1,,,,50,9,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,All Maps,Gentle Mates,marteen,yoru,5,,,1,,,,,,41,2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,All Maps,Gentle Mates,bipo,"neon, waylay",5,2,,,,,,,,49,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,All Maps,Gentle Mates,Minny,"cypher, viper",11,1,,,,1,,,,67,3,4
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Cloud,sova,2,,,,,,,,,40,5,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,grubinho,astra,2,,2,,,,,,,59,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,Flickless,kayo,2,1,,,,,,,,47,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,ara,neon,2,,,,,,,,,29,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,GIANTX,westside,killjoy,2,1,,,,1,,,,43,1,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,Gentle Mates,starxo,fade,4,1,,,,,,,,67,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,Gentle Mates,GLYPH,astra,4,,,,,,,,,46,6,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,Gentle Mates,marteen,yoru,2,,,,,,,,,39,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,Gentle Mates,bipo,neon,4,1,,,,,,,,62,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Pearl,Gentle Mates,Minny,cypher,4,,,,,,,,,65,0,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Cloud,skye,2,1,,,,,,,,37,5,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,grubinho,brimstone,1,2,,,,,,,,45,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,Flickless,viper,3,2,,,,1,,,,77,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,ara,raze,4,,,,1,,,,,38,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,GIANTX,westside,sage,,2,,,,,,,,41,3,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,Gentle Mates,starxo,fade,3,1,,1,,,,,,61,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,Gentle Mates,GLYPH,astra,3,,,,,1,,,,54,3,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,Gentle Mates,marteen,yoru,3,,,1,,,,,,43,2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,Gentle Mates,bipo,waylay,1,1,,,,,,,,35,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,GIANTX vs Gentle Mates,Bind,Gentle Mates,Minny,viper,7,1,,,,1,,,,68,3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,crashies,sova,5,4,,,1,1,,,,57,4,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Boaster,"astra, omen",3,,1,,1,,,,,37,4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,kaajak,"neon, yoru",6,1,1,,,,,,,44,0,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Alfajer,"killjoy, sage",3,2,,,1,,,,,38,4,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,FNATIC,Veqaj,viper,6,1,,1,,1,,,,57,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,BBL Esports,Rosé,sova,,,,,1,1,,,,41,8,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,BBL Esports,Crewen,cypher,5,2,,,1,,,,,49,3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,BBL Esports,Loita,"omen, viper",5,,,,1,,,,,45,1,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,BBL Esports,Lar0k,"jett, neon",15,3,,,,,,,,85,1,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,All Maps,BBL Esports,lovers rock,yoru,6,1,1,,,1,,,,45,0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Breeze,FNATIC,crashies,sova,3,3,,,1,,,,,56,1,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Breeze,FNATIC,Boaster,astra,3,,,,1,,,,,33,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Breeze,FNATIC,kaajak,neon,5,1,1,,,,,,,53,0,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Breeze,FNATIC,Alfajer,sage,3,2,,,1,,,,,48,2,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Breeze,FNATIC,Veqaj,viper,2,1,,,,,,,,41,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Breeze,BBL Esports,Rosé,sova,,,,,1,,,,,34,6,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Breeze,BBL Esports,Crewen,cypher,3,2,,,1,,,,,59,2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Breeze,BBL Esports,Loita,viper,4,,,,,,,,,44,0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Breeze,BBL Esports,Lar0k,jett,6,2,,,,,,,,77,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Breeze,BBL Esports,lovers rock,yoru,3,1,,,,,,,,34,0,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Haven,FNATIC,crashies,sova,2,1,,,,1,,,,58,3,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Haven,FNATIC,Boaster,omen,,,1,,,,,,,41,3,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Haven,FNATIC,kaajak,yoru,1,,,,,,,,,35,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Haven,FNATIC,Alfajer,killjoy,,,,,,,,,,27,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Haven,FNATIC,Veqaj,viper,4,,,1,,1,,,,73,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Haven,BBL Esports,Rosé,sova,,,,,,1,,,,48,2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Haven,BBL Esports,Crewen,cypher,2,,,,,,,,,38,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Haven,BBL Esports,Loita,omen,1,,,,1,,,,,45,1,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Haven,BBL Esports,Lar0k,neon,9,1,,,,,,,,92,1,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,FNATIC vs BBL Esports,Haven,BBL Esports,lovers rock,yoru,3,,1,,,1,,,,56,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,All Maps,Team Liquid,nAts,"astra, killjoy, viper",12,2,1,,,,,,,52,4,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,All Maps,Team Liquid,purp0,"jett, kayo, waylay",8,2,1,,,,,,,44,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,All Maps,Team Liquid,Kicks,"astra, brimstone, omen",6,2,,,2,,,,,49,5,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,All Maps,Team Liquid,kamo,"fade, sova",8,4,1,,,,,,,50,12,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,All Maps,Team Liquid,MiniBoo,"waylay, yoru",10,3,,,,,,,,48,2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,All Maps,Team Vitality,Chronicle,"chamber, sage, viper",5,3,1,,,,,,,53,3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,All Maps,Team Vitality,UNFAKE,"fade, sova",6,2,,,1,,,,,50,9,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,All Maps,Team Vitality,Derke,"jett, phoenix, yoru",10,3,2,,,,,,,54,3,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,All Maps,Team Vitality,PROFEK,"astra, omen",8,3,2,,1,1,,,,45,4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,All Maps,Team Vitality,Jamppi,"tejo, yoru",13,,,,2,1,,,,45,6,3
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Breeze,Team Liquid,nAts,viper,3,2,1,,,,,,,61,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Breeze,Team Liquid,purp0,jett,3,,1,,,,,,,40,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Breeze,Team Liquid,Kicks,astra,1,,,,2,,,,,46,2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Breeze,Team Liquid,kamo,sova,1,1,,,,,,,,44,2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Breeze,Team Liquid,MiniBoo,yoru,2,1,,,,,,,,39,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Breeze,Team Vitality,Chronicle,viper,2,,,,,,,,,36,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Breeze,Team Vitality,UNFAKE,sova,1,2,,,,,,,,59,3,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Breeze,Team Vitality,Derke,jett,6,2,,,,,,,,74,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Breeze,Team Vitality,PROFEK,omen,2,1,,,,,,,,42,3,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Breeze,Team Vitality,Jamppi,yoru,5,,,,,1,,,,44,2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Pearl,Team Liquid,nAts,killjoy,5,,,,,,,,,57,1,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Pearl,Team Liquid,purp0,waylay,3,1,,,,,,,,43,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Pearl,Team Liquid,Kicks,brimstone,2,2,,,,,,,,50,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Pearl,Team Liquid,kamo,fade,5,2,1,,,,,,,78,6,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Pearl,Team Liquid,MiniBoo,yoru,3,,,,,,,,,43,1,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Pearl,Team Vitality,Chronicle,sage,2,1,,,,,,,,48,3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Pearl,Team Vitality,UNFAKE,fade,3,,,,,,,,,29,2,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Pearl,Team Vitality,Derke,yoru,3,,1,,,,,,,38,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Pearl,Team Vitality,PROFEK,astra,5,,2,,1,1,,,,49,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Pearl,Team Vitality,Jamppi,tejo,2,,,,1,,,,,39,3,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Corrode,Team Liquid,nAts,astra,4,,,,,,,,,37,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Corrode,Team Liquid,purp0,kayo,2,1,,,,,,,,50,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Corrode,Team Liquid,Kicks,omen,3,,,,,,,,,51,2,1
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Corrode,Team Liquid,kamo,sova,2,1,,,,,,,,28,4,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Corrode,Team Liquid,MiniBoo,waylay,5,2,,,,,,,,62,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Corrode,Team Vitality,Chronicle,chamber,1,2,1,,,,,,,75,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Corrode,Team Vitality,UNFAKE,sova,2,,,,1,,,,,63,4,2
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Corrode,Team Vitality,Derke,phoenix,1,1,1,,,,,,,49,1,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Corrode,Team Vitality,PROFEK,astra,1,2,,,,,,,,44,0,0
VCT 2026: EMEA Kickoff,Main Event,Upper Round 2,Team Liquid vs Team Vitality,Corrode,Team Vitality,Jamppi,yoru,6,,,,1,,,,,52,1,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,All Maps,Karmine Corp,sheydos,"skye, sova",6,1,,,,3,,,,46,9,2
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,All Maps,Karmine Corp,SUYGETSU,"astra, viper",10,2,,,2,1,1,,,60,1,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,All Maps,Karmine Corp,Avez,"kayo, phoenix, tejo",7,4,,,,,,,,48,5,2
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,All Maps,Karmine Corp,dos9,"astra, omen",8,1,,,,1,,,,60,1,3
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,All Maps,Karmine Corp,LewN,"jett, waylay, yoru",7,1,2,,,1,,,,47,0,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,All Maps,Team Liquid,nAts,"cypher, viper",7,1,,,1,,,,,48,2,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,All Maps,Team Liquid,purp0,"breach, fade, jett",15,1,,,,,,,,58,10,2
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,All Maps,Team Liquid,kamo,"sova, tejo, yoru",3,3,2,,,,,,,49,7,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,All Maps,Team Liquid,MiniBoo,"raze, waylay, yoru",6,6,,,,1,,,,58,5,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,All Maps,Team Liquid,wayne,"astra, omen",10,,,,1,,,,,50,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Abyss,Karmine Corp,sheydos,sova,1,,,,,,,,,41,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Abyss,Karmine Corp,SUYGETSU,astra,,1,,,1,1,,,,57,0,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Abyss,Karmine Corp,Avez,kayo,3,2,,,,,,,,65,2,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Abyss,Karmine Corp,dos9,omen,4,1,,,,,,,,85,0,2
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Abyss,Karmine Corp,LewN,jett,4,,2,,,,,,,74,0,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Abyss,Team Liquid,nAts,cypher,1,,,,,,,,,36,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Abyss,Team Liquid,purp0,breach,2,,,,,,,,,43,3,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Abyss,Team Liquid,kamo,tejo,,,1,,,,,,,39,2,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Abyss,Team Liquid,MiniBoo,waylay,1,1,,,,,,,,39,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Abyss,Team Liquid,wayne,omen,2,,,,,,,,,46,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Split,Karmine Corp,sheydos,skye,3,1,,,,2,,,,52,1,2
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Split,Karmine Corp,SUYGETSU,viper,7,,,,,,,,,86,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Split,Karmine Corp,Avez,tejo,2,1,,,,,,,,34,2,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Split,Karmine Corp,dos9,astra,2,,,,,,,,,45,1,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Split,Karmine Corp,LewN,waylay,1,,,,,,,,,23,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Split,Team Liquid,nAts,viper,3,1,,,1,,,,,63,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Split,Team Liquid,purp0,fade,6,,,,,,,,,59,7,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Split,Team Liquid,kamo,yoru,2,,1,,,,,,,55,0,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Split,Team Liquid,MiniBoo,raze,2,4,,,,,,,,75,2,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Split,Team Liquid,wayne,astra,1,,,,1,,,,,22,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Breeze,Karmine Corp,sheydos,sova,2,,,,,1,,,,44,7,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Breeze,Karmine Corp,SUYGETSU,astra,3,1,,,1,,1,,,37,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Breeze,Karmine Corp,Avez,phoenix,2,1,,,,,,,,45,1,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Breeze,Karmine Corp,dos9,omen,2,,,,,1,,,,50,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Breeze,Karmine Corp,LewN,yoru,2,1,,,,1,,,,43,0,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Breeze,Team Liquid,nAts,viper,3,,,,,,,,,45,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Breeze,Team Liquid,purp0,jett,7,1,,,,,,,,72,0,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Breeze,Team Liquid,kamo,sova,1,3,,,,,,,,52,5,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Breeze,Team Liquid,MiniBoo,yoru,3,1,,,,1,,,,59,3,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,Karmine Corp vs Team Liquid,Breeze,Team Liquid,wayne,astra,7,,,,,,,,,82,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,All Maps,FUT Esports,MrFaliN,"astra, fade, sova",6,3,,,2,1,,,,39,8,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,All Maps,FUT Esports,yetujey,"cypher, omen, waylay",4,3,,,,1,,,,37,1,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,All Maps,FUT Esports,baha,"astra, viper",9,3,,,,,,,,36,2,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,All Maps,FUT Esports,xeus,"neon, waylay",11,2,2,,1,1,,,,43,2,4
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,All Maps,FUT Esports,KROSTALY,"fade, kayo",13,,,,1,1,,,,42,7,4
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,All Maps,FNATIC,crashies,"fade, sova",10,4,,,1,1,,,,47,13,1
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,All Maps,FNATIC,Boaster,astra,9,,,,,,,,,33,6,0
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,All Maps,FNATIC,kaajak,"jett, waylay, yoru",11,3,,,,,,,,46,0,2
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,All Maps,FNATIC,Alfajer,"raze, vyse",21,2,,,,2,,,,61,3,2
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,All Maps,FNATIC,Veqaj,"kayo, viper",13,2,,,,,,,,52,10,2
VCT 2026: EMEA Kickoff,Main Event,Middle Round 1,FUT Esports vs FNATIC,Abyss,FUT Esports,MrFaliN,sova,,,,,,,,,,34,1,0
